Year,Month,Day,Rating,MovieID,RatingID,Date,Time,UserID
2024,March,1,3.4,2539,3578,,,SF_5612
2024,March,1,3.4,2799,6742,,,SF_2235
2024,March,1,3.6,581,2652,,,SF_1948
2024,March,1,3.7,1227,3679,,,SF_3966
2024,March,1,3.8,363,5721,,,SF_4083
2024,March,1,3.9,708,2764,,,SF_2553
2024,March,1,3.9,2545,4869,,,SF_2231
2024,March,1,4.3,1261,9521,,,SF_2362
2024,March,1,4.4,3303,3475,,,SF_5140
2024,March,1,4.5,3481,6480,,,SF_1988
2024,March,1,4.8,1647,7046,,,SF_3251
2024,March,1,4.9,1820,8723,,,SF_4726
2024,March,1,4.9,3023,4944,,,SF_4285
2024,March,2,1.1,2728,3928,,,SF_855
2024,March,2,1.8,3641,6196,,,SF_2485
2024,March,2,2,3641,930,,,SF_2282
2024,March,2,2.1,3167,3846,,,SF_5204
2024,March,2,2.1,3898,345,,,SF_5981
2024,March,2,2.2,1115,4586,,,SF_1142
2024,March,2,2.4,1546,9390,,,SF_5241
2024,March,2,2.4,3286,7261,,,SF_3247
2024,March,2,2.6,2082,3701,,,SF_266
2024,March,2,2.9,222,1201,,,SF_2289
2024,March,2,3.4,3432,9406,,,SF_1594
2024,March,2,3.7,3884,5893,,,SF_3166
2024,March,2,3.8,1655,8553,,,SF_707
2024,March,2,4,3856,993,,,SF_4251
2024,March,2,4.2,227,6064,,,SF_333
2024,March,2,4.2,3031,7938,,,SF_5236
2024,March,2,4.4,928,6248,,,SF_573
2024,March,2,4.9,2917,3034,,,SF_296
2024,March,3,1.1,1682,4688,,,SF_2482
2024,March,3,1.3,1124,2225,,,SF_3814
2024,March,3,1.4,819,9166,,,SF_1764
2024,March,3,1.7,1002,104,,,SF_4965
2024,March,3,2,3293,2543,,,SF_3874
2024,March,3,2.1,639,7443,,,SF_5818
2024,March,3,2.2,957,5249,,,SF_4100
2024,March,3,2.3,2629,2008,,,SF_4254
2024,March,3,2.5,2386,7239,,,SF_2743
2024,March,3,2.9,2758,8669,,,SF_1241
2024,March,3,2.9,3668,3552,,,SF_1479
2024,March,3,3.3,932,7956,,,SF_5475
2024,March,3,3.4,3884,4984,,,SF_3145
2024,March,3,3.9,3882,2023,,,SF_2302
2024,March,3,4.5,146,9476,,,SF_1475
2024,March,3,4.5,3296,5593,,,SF_2882
2024,March,3,4.5,3652,9740,,,SF_5879
2024,March,3,4.7,1269,7186,,,SF_2613
2024,March,3,4.7,1815,4372,,,SF_684
2024,March,3,4.7,2376,1739,,,SF_3699
2024,March,3,4.8,932,9293,,,SF_3287
2024,March,3,4.8,2638,2679,,,SF_6035
2024,March,3,4.9,3088,4636,,,SF_4387
2024,March,3,4.9,3564,8049,,,SF_5985
2024,March,4,1,3482,2452,,,SF_4471
2024,March,4,1.1,2585,3146,,,SF_5144
2024,March,4,1.2,1180,2814,,,SF_4550
2024,March,4,1.5,733,3270,,,SF_787
2024,March,4,1.5,3142,8222,,,SF_2943
2024,March,4,1.6,3374,9558,,,SF_2027
2024,March,4,1.7,100,1522,,,SF_3037
2024,March,4,1.7,2826,446,,,SF_1587
2024,March,4,2.1,3236,9110,,,SF_4326
2024,March,4,2.3,3576,562,,,SF_5953
2024,March,4,2.4,484,2777,,,SF_5802
2024,March,4,2.4,1726,1688,,,SF_1042
2024,March,4,2.5,559,7011,,,SF_5196
2024,March,4,2.6,3533,7601,,,SF_691
2024,March,4,2.7,830,5264,,,SF_2690
2024,March,4,2.9,1810,5967,,,SF_15
2024,March,4,2.9,1846,5561,,,SF_1739
2024,March,4,3.1,1263,8728,,,SF_2447
2024,March,4,3.1,1676,1047,,,SF_4854
2024,March,4,3.2,786,8564,,,SF_5507
2024,March,4,3.2,977,3001,,,SF_3622
2024,March,4,3.3,3629,8356,,,SF_5498
2024,March,4,3.4,3058,180,,,SF_766
2024,March,4,3.6,70,3053,,,SF_561
2024,March,4,3.6,1155,6059,,,SF_2497
2024,March,4,3.8,311,2468,,,SF_3935
2024,March,4,3.9,2562,6449,,,SF_5892
2024,March,4,4,1098,2354,,,SF_5884
2024,March,4,4,3526,8453,,,SF_1382
2024,March,4,4.2,401,948,,,SF_5902
2024,March,4,4.2,780,5969,,,SF_1812
2024,March,4,4.2,2060,5749,,,SF_5403
2024,March,4,4.2,3482,1486,,,SF_1426
2024,March,4,4.4,2008,7005,,,SF_1383
2024,March,4,4.4,3908,7157,,,SF_833
2024,March,4,4.6,2153,7375,,,SF_5832
2024,March,4,4.8,44,703,,,SF_3628
2024,March,4,4.8,2571,4148,,,SF_1405
2024,March,5,1.2,2689,840,,,SF_1806
2024,March,5,1.2,3844,9878,,,SF_4811
2024,March,5,1.3,1697,8895,,,SF_2449
2024,March,5,1.4,343,1658,,,SF_5655
2024,March,5,1.4,3540,304,,,SF_1108
2024,March,5,1.5,2213,3612,,,SF_996
2024,March,5,1.6,3348,9043,,,SF_2675
2024,March,5,1.7,318,8989,,,SF_1699
2024,March,5,1.7,1670,7429,,,SF_2300
2024,March,5,1.9,588,6691,,,SF_680
2024,March,5,2,1480,1883,,,SF_4451
2024,March,5,2,2049,1742,,,SF_4184
2024,March,5,2,3720,4414,,,SF_4448
2024,March,5,2.1,3001,2680,,,SF_2338
2024,March,5,2.3,511,7448,,,SF_4601
2024,March,5,2.3,1299,837,,,SF_1823
2024,March,5,2.4,1546,5563,,,SF_5543
2024,March,5,2.5,3146,4518,,,SF_5541
2024,March,5,2.6,2897,4940,,,SF_2996
2024,March,5,2.8,1221,1748,,,SF_5915
2024,March,5,2.9,377,8126,,,SF_1293
2024,March,5,2.9,1894,8701,,,SF_3570
2024,March,5,3,2141,7734,,,SF_4690
2024,March,5,3.1,3632,8788,,,SF_4516
2024,March,5,3.2,2156,2040,,,SF_4368
2024,March,5,3.3,814,4752,,,SF_5225
2024,March,5,3.4,1543,5274,,,SF_4804
2024,March,5,3.6,2351,5632,,,SF_5217
2024,March,5,3.7,473,9954,,,SF_425
2024,March,5,3.7,3877,7425,,,SF_2798
2024,March,5,4.3,1486,5133,,,SF_281
2024,March,5,4.5,3326,8,,,SF_5002
2024,March,5,4.6,1555,2378,,,SF_4368
2024,March,5,4.7,661,7192,,,SF_4794
2024,March,5,4.7,3039,8535,,,SF_5809
2024,March,5,4.8,1454,9613,,,SF_35
2024,March,6,1.2,2611,3253,,,SF_1271
2024,March,6,1.2,3830,4488,,,SF_2631
2024,March,6,1.4,3354,917,,,SF_4501
2024,March,6,1.4,3665,3936,,,SF_4514
2024,March,6,1.5,2471,6841,,,SF_2256
2024,March,6,1.7,17,7583,,,SF_2132
2024,March,6,1.7,3300,5003,,,SF_2745
2024,March,6,1.8,643,4873,,,SF_520
2024,March,6,1.8,3547,9632,,,SF_5596
2024,March,6,1.9,685,7880,,,SF_1406
2024,March,6,2.4,2296,4696,,,SF_4647
2024,March,6,2.5,3657,1439,,,SF_2367
2024,March,6,2.7,451,6469,,,SF_2236
2024,March,6,2.7,705,1198,,,SF_2677
2024,March,6,2.8,972,3887,,,SF_1312
2024,March,6,2.9,2184,2116,,,SF_3459
2024,March,6,3,1872,2880,,,SF_5175
2024,March,6,3,3835,1022,,,SF_421
2024,March,6,3.1,3769,970,,,SF_3307
2024,March,6,3.2,1964,4206,,,SF_898
2024,March,6,3.3,2648,8248,,,SF_5825
2024,March,6,3.4,1021,8581,,,SF_5343
2024,March,6,3.6,1190,929,,,SF_2687
2024,March,6,3.8,2814,9311,,,SF_1283
2024,March,6,3.8,3129,5466,,,SF_4233
2024,March,6,3.9,2764,2952,,,SF_2365
2024,March,6,4.1,1186,134,,,SF_2922
2024,March,6,4.1,1769,6797,,,SF_4815
2024,March,6,4.3,1027,8823,,,SF_1769
2024,March,6,4.3,2836,3819,,,SF_1296
2024,March,6,4.4,3154,3656,,,SF_3146
2024,March,6,4.6,985,5356,,,SF_3273
2024,March,6,4.6,1144,4442,,,SF_5181
2024,March,6,4.6,2825,1178,,,SF_1001
2024,March,6,4.8,708,1519,,,SF_1113
2024,March,7,1,3550,3604,,,SF_3061
2024,March,7,1.2,1596,9997,,,SF_4333
2024,March,7,1.2,2681,9257,,,SF_3370
2024,March,7,1.5,2,8731,,,SF_1118
2024,March,7,1.9,2,7199,,,SF_3773
2024,March,7,1.9,2526,3381,,,SF_2781
2024,March,7,2.1,1603,7671,,,SF_38
2024,March,7,2.1,1968,5066,,,SF_894
2024,March,7,2.2,2570,2511,,,SF_158
2024,March,7,2.4,171,1116,,,SF_3241
2024,March,7,2.4,1822,6763,,,SF_1185
2024,March,7,2.5,1044,9119,,,SF_5886
2024,March,7,2.6,3495,1233,,,SF_5802
2024,March,7,2.8,1938,2684,,,SF_4358
2024,March,7,3,804,1852,,,SF_5907
2024,March,7,3.1,594,7423,,,SF_3540
2024,March,7,3.4,3107,7838,,,SF_1856
2024,March,7,3.5,2875,3391,,,SF_4763
2024,March,7,3.6,3209,1878,,,SF_954
2024,March,7,3.8,1770,2392,,,SF_5526
2024,March,7,4,1357,8906,,,SF_4522
2024,March,7,4.3,2393,7640,,,SF_2191
2024,March,7,4.5,1321,4681,,,SF_2656
2024,March,7,4.5,2388,9707,,,SF_571
2024,March,7,4.5,3781,3050,,,SF_1440
2024,March,7,4.7,1847,3598,,,SF_1892
2024,March,7,4.8,3402,7143,,,SF_4300
2024,March,8,1.3,3728,1804,,,SF_5795
2024,March,8,1.5,1516,301,,,SF_942
2024,March,8,1.7,1436,8789,,,SF_3759
2024,March,8,1.7,1708,5785,,,SF_1482
2024,March,8,1.8,2869,2857,,,SF_301
2024,March,8,2.1,2472,3214,,,SF_5749
2024,March,8,2.2,2914,4942,,,SF_3476
2024,March,8,2.4,173,6424,,,SF_208
2024,March,8,2.4,2337,331,,,SF_4931
2024,March,8,2.5,1442,6031,,,SF_1130
2024,March,8,2.7,1963,8882,,,SF_2039
2024,March,8,2.8,3697,2741,,,SF_277
2024,March,8,2.9,3532,1101,,,SF_93
2024,March,8,3.1,426,7019,,,SF_2205
2024,March,8,3.2,200,5574,,,SF_90
2024,March,8,3.4,2059,5631,,,SF_1095
2024,March,8,3.6,948,5412,,,SF_874
2024,March,8,3.7,2019,4068,,,SF_1379
2024,March,8,3.8,566,8260,,,SF_4048
2024,March,8,4,3007,1627,,,SF_2401
2024,March,8,4.2,1771,1382,,,SF_922
2024,March,8,4.2,2871,586,,,SF_922
2024,March,8,4.2,2938,225,,,SF_4813
2024,March,8,4.3,3524,5781,,,SF_5896
2024,March,8,4.7,316,4412,,,SF_5058
2024,March,8,5,2913,6101,,,SF_2721
2024,March,9,1.3,26,6794,,,SF_4879
2024,March,9,1.4,388,4158,,,SF_1981
2024,March,9,1.7,399,9006,,,SF_2162
2024,March,9,1.7,1805,9853,,,SF_2819
2024,March,9,1.8,1261,9540,,,SF_1715
2024,March,9,2.2,2710,4263,,,SF_5183
2024,March,9,2.9,3950,8994,,,SF_4054
2024,March,9,3.2,3220,5194,,,SF_5599
2024,March,9,3.6,1956,9081,,,SF_2373
2024,March,9,3.7,1000,7209,,,SF_4140
2024,March,9,3.7,2301,6747,,,SF_1697
2024,March,9,3.7,2739,7660,,,SF_264
2024,March,9,3.8,2529,4552,,,SF_5766
2024,March,9,3.8,2974,5769,,,SF_1043
2024,March,9,3.9,1445,1347,,,SF_1105
2024,March,9,4.2,610,8613,,,SF_5994
2024,March,9,4.4,704,2318,,,SF_2068
2024,March,9,4.5,364,8867,,,SF_1440
2024,March,10,1,1001,7473,,,SF_5755
2024,March,10,1,3588,6321,,,SF_1669
2024,March,10,1.2,2995,7976,,,SF_2948
2024,March,10,1.3,1183,6494,,,SF_1017
2024,March,10,1.3,2890,251,,,SF_3808
2024,March,10,1.4,1113,2472,,,SF_2580
2024,March,10,1.5,1006,1301,,,SF_371
2024,March,10,1.5,2681,1374,,,SF_3559
2024,March,10,1.5,3895,61,,,SF_5775
2024,March,10,1.6,2801,7723,,,SF_4378
2024,March,10,1.7,1077,2068,,,SF_87
2024,March,10,1.8,3097,3060,,,SF_2827
2024,March,10,1.9,1242,3076,,,SF_13
2024,March,10,2.1,1642,1302,,,SF_4708
2024,March,10,2.5,3348,437,,,SF_616
2024,March,10,2.8,1171,5536,,,SF_4282
2024,March,10,2.9,198,4246,,,SF_4507
2024,March,10,2.9,1960,9826,,,SF_1326
2024,March,10,3.1,1421,9176,,,SF_3119
2024,March,10,3.4,473,9414,,,SF_1424
2024,March,10,3.6,248,9580,,,SF_2751
2024,March,10,3.6,399,5038,,,SF_2016
2024,March,10,3.6,810,5190,,,SF_4947
2024,March,10,3.6,1527,9615,,,SF_97
2024,March,10,3.6,2596,3694,,,SF_4424
2024,March,10,3.9,293,172,,,SF_1395
2024,March,10,4.5,636,6772,,,SF_1899
2024,March,10,4.5,972,1672,,,SF_2815
2024,March,10,4.6,2687,2393,,,SF_700
2024,March,10,4.7,2679,272,,,SF_977
2024,March,10,4.8,493,5040,,,SF_2056
2024,March,10,4.8,1173,9223,,,SF_122
2024,March,10,4.9,216,6017,,,SF_5644
2024,March,10,5,1390,1582,,,SF_2957
2024,March,11,1.1,3126,7913,,,SF_1180
2024,March,11,1.5,128,8721,,,SF_3410
2024,March,11,1.5,2962,7787,,,SF_5415
2024,March,11,1.5,3699,9698,,,SF_5379
2024,March,11,1.6,964,2728,,,SF_416
2024,March,11,1.7,2652,1211,,,SF_5723
2024,March,11,1.8,346,9118,,,SF_5874
2024,March,11,1.9,9,2205,,,SF_4266
2024,March,11,1.9,861,3839,,,SF_468
2024,March,11,2,828,938,,,SF_4972
2024,March,11,2,2391,9586,,,SF_2042
2024,March,11,2,2691,7153,,,SF_1748
2024,March,11,2.1,1567,1743,,,SF_1331
2024,March,11,2.1,2582,8146,,,SF_4004
2024,March,11,2.3,2571,4040,,,SF_2862
2024,March,11,2.4,3707,5926,,,SF_2900
2024,March,11,2.6,1140,7944,,,SF_3338
2024,March,11,2.6,3097,4204,,,SF_3335
2024,March,11,2.8,3141,8630,,,SF_5388
2024,March,11,2.9,424,558,,,SF_2834
2024,March,11,2.9,3610,8852,,,SF_4971
2024,March,11,3,2201,6992,,,SF_2592
2024,March,11,3.1,2233,6812,,,SF_2515
2024,March,11,3.2,470,2058,,,SF_5425
2024,March,11,3.4,2137,5220,,,SF_3793
2024,March,11,3.8,337,2918,,,SF_3430
2024,March,11,3.9,1440,9126,,,SF_5875
2024,March,11,4.1,241,4358,,,SF_4103
2024,March,11,4.2,378,7308,,,SF_606
2024,March,11,4.2,1377,3016,,,SF_5284
2024,March,11,4.3,1147,2873,,,SF_966
2024,March,11,4.3,3475,8252,,,SF_2456
2024,March,11,4.4,2646,1898,,,SF_3658
2024,March,11,4.5,280,7096,,,SF_3818
2024,March,11,4.7,1619,7832,,,SF_4556
2024,March,12,2,1993,8208,,,SF_5621
2024,March,12,2.1,531,2449,,,SF_4140
2024,March,12,2.1,2877,6519,,,SF_898
2024,March,12,2.4,2943,167,,,SF_3617
2024,March,12,2.4,3102,7531,,,SF_5022
2024,March,12,2.5,32,8522,,,SF_5156
2024,March,12,2.6,268,7258,,,SF_4349
2024,March,12,2.6,2971,7178,,,SF_3477
2024,March,12,2.9,454,3557,,,SF_3656
2024,March,12,3.1,2725,2930,,,SF_1568
2024,March,12,3.2,1864,6766,,,SF_5254
2024,March,12,3.3,2887,2349,,,SF_4891
2024,March,12,3.4,1410,7759,,,SF_3641
2024,March,12,3.6,1501,3869,,,SF_43
2024,March,12,3.7,3253,7129,,,SF_3849
2024,March,12,3.8,2497,8516,,,SF_379
2024,March,12,3.8,2866,5267,,,SF_2918
2024,March,12,4,994,8130,,,SF_5871
2024,March,12,4,3370,7894,,,SF_1085
2024,March,12,4.1,2678,7226,,,SF_1144
2024,March,12,4.3,3267,2937,,,SF_1661
2024,March,12,4.5,48,8249,,,SF_231
2024,March,12,4.6,503,5817,,,SF_2680
2024,March,12,4.8,668,7229,,,SF_2362
2024,March,12,4.8,2532,9930,,,SF_1224
2024,March,12,5,1166,2990,,,SF_2964
2024,March,13,1.3,302,9847,,,SF_3024
2024,March,13,1.3,491,590,,,SF_3369
2024,March,13,1.3,2762,983,,,SF_4292
2024,March,13,1.8,941,2351,,,SF_1502
2024,March,13,2,1159,9318,,,SF_2377
2024,March,13,2,3945,4201,,,SF_2702
2024,March,13,2.1,2597,6731,,,SF_4225
2024,March,13,2.1,3422,2867,,,SF_144
2024,March,13,2.4,1986,664,,,SF_1849
2024,March,13,2.5,3077,391,,,SF_5094
2024,March,13,2.7,1103,32,,,SF_824
2024,March,13,2.8,423,803,,,SF_4248
2024,March,13,2.8,1495,4844,,,SF_2014
2024,March,13,2.8,3572,4347,,,SF_4434
2024,March,13,3.4,2760,5254,,,SF_3034
2024,March,13,3.4,2830,4239,,,SF_3820
2024,March,13,3.7,728,3721,,,SF_1806
2024,March,13,3.7,3615,3445,,,SF_5660
2024,March,13,4,79,8621,,,SF_5228
2024,March,13,4.2,766,1440,,,SF_4492
2024,March,13,4.3,70,3455,,,SF_2173
2024,March,13,4.3,491,5331,,,SF_3695
2024,March,13,4.4,2373,3184,,,SF_1421
2024,March,13,4.4,3416,1221,,,SF_4735
2024,March,13,4.5,1770,6425,,,SF_4776
2024,March,13,4.9,3085,8259,,,SF_2225
2024,March,13,4.9,3095,5783,,,SF_4576
2024,March,14,1.1,1004,3054,,,SF_5685
2024,March,14,1.3,2118,3586,,,SF_4285
2024,March,14,1.7,273,5281,,,SF_3324
2024,March,14,1.9,713,4285,,,SF_4139
2024,March,14,1.9,1377,6838,,,SF_3218
2024,March,14,2,1089,9543,,,SF_4593
2024,March,14,2,1193,8643,,,SF_3555
2024,March,14,2,2936,8132,,,SF_525
2024,March,14,2.6,3856,73,,,SF_4157
2024,March,14,2.7,870,5440,,,SF_1259
2024,March,14,2.7,911,5144,,,SF_5584
2024,March,14,2.7,1926,1565,,,SF_5817
2024,March,14,2.8,2553,978,,,SF_3718
2024,March,14,3.1,22,3196,,,SF_3611
2024,March,14,3.3,3131,379,,,SF_2693
2024,March,14,3.5,3606,866,,,SF_5999
2024,March,14,3.8,2111,3664,,,SF_152
2024,March,14,4.2,1102,4233,,,SF_2146
2024,March,14,4.5,3671,454,,,SF_1431
2024,March,15,1,217,2533,,,SF_4927
2024,March,15,1.3,615,4207,,,SF_4992
2024,March,15,1.3,3089,5488,,,SF_1922
2024,March,15,1.5,1085,6557,,,SF_3151
2024,March,15,2,2894,1813,,,SF_4761
2024,March,15,2.1,3765,655,,,SF_3293
2024,March,15,2.2,2866,7503,,,SF_2159
2024,March,15,2.4,885,7074,,,SF_5245
2024,March,15,2.9,216,5475,,,SF_1966
2024,March,15,3.1,1122,9973,,,SF_4064
2024,March,15,3.1,2538,8169,,,SF_3842
2024,March,15,3.1,2840,9751,,,SF_6007
2024,March,15,3.3,552,401,,,SF_1213
2024,March,15,3.5,620,7198,,,SF_3795
2024,March,15,3.5,1312,6000,,,SF_3255
2024,March,15,3.6,3864,5653,,,SF_5274
2024,March,15,4.2,566,9079,,,SF_4811
2024,March,15,4.3,3604,1369,,,SF_2476
2024,March,15,4.5,1240,4975,,,SF_2327
2024,March,15,4.5,3544,8871,,,SF_5225
2024,March,15,4.6,1445,4859,,,SF_2123
2024,March,15,4.8,1120,6110,,,SF_1629
2024,March,16,1.2,2361,4343,,,SF_5719
2024,March,16,1.3,476,7092,,,SF_962
2024,March,16,1.3,3224,2283,,,SF_425
2024,March,16,1.4,713,5429,,,SF_3285
2024,March,16,1.4,3348,8962,,,SF_222
2024,March,16,1.7,350,8079,,,SF_4308
2024,March,16,1.7,3786,3351,,,SF_3971
2024,March,16,1.8,2538,3412,,,SF_4360
2024,March,16,1.9,3922,1866,,,SF_2722
2024,March,16,2.1,852,9436,,,SF_5303
2024,March,16,2.2,1204,2707,,,SF_3518
2024,March,16,2.3,1348,2758,,,SF_400
2024,March,16,2.3,2930,7470,,,SF_2050
2024,March,16,2.4,252,9809,,,SF_3134
2024,March,16,2.5,192,9583,,,SF_2155
2024,March,16,2.5,1899,5945,,,SF_1027
2024,March,16,2.6,803,4011,,,SF_3603
2024,March,16,2.6,2611,2185,,,SF_4532
2024,March,16,2.7,2363,995,,,SF_2572
2024,March,16,2.7,3943,9621,,,SF_2335
2024,March,16,2.9,2557,3793,,,SF_1747
2024,March,16,2.9,2849,6117,,,SF_548
2024,March,16,3,643,4832,,,SF_3898
2024,March,16,3.1,1223,7515,,,SF_2862
2024,March,16,3.1,2039,357,,,SF_5791
2024,March,16,3.1,3704,2871,,,SF_2561
2024,March,16,3.3,2569,6782,,,SF_4190
2024,March,16,3.3,3497,7463,,,SF_790
2024,March,16,3.3,3847,508,,,SF_1827
2024,March,16,3.4,621,1998,,,SF_1609
2024,March,16,3.4,1485,3218,,,SF_1172
2024,March,16,3.4,2822,3836,,,SF_2600
2024,March,16,3.6,3926,392,,,SF_4876
2024,March,16,3.7,3624,8855,,,SF_1967
2024,March,16,4,623,5909,,,SF_2272
2024,March,16,4.1,1654,2314,,,SF_623
2024,March,16,4.2,1595,9294,,,SF_2345
2024,March,16,4.2,2001,9367,,,SF_4040
2024,March,16,4.6,3832,4826,,,SF_1946
2024,March,16,4.8,1193,2411,,,SF_2352
2024,March,16,4.9,3546,9262,,,SF_503
2024,March,16,5,1476,4642,,,SF_4575
2024,March,17,1.3,1442,2558,,,SF_1655
2024,March,17,1.5,3441,9154,,,SF_1509
2024,March,17,1.8,2470,5706,,,SF_2458
2024,March,17,2.1,324,1894,,,SF_3057
2024,March,17,2.2,1459,1558,,,SF_1377
2024,March,17,2.2,2867,6241,,,SF_2760
2024,March,17,2.3,1589,2360,,,SF_3428
2024,March,17,2.8,3448,7420,,,SF_4906
2024,March,17,2.9,1665,57,,,SF_4546
2024,March,17,3,2146,5965,,,SF_3059
2024,March,17,3,2583,1786,,,SF_5179
2024,March,17,3.2,3220,7819,,,SF_1228
2024,March,17,3.4,2090,9891,,,SF_4731
2024,March,17,3.4,3897,4397,,,SF_6029
2024,March,17,3.8,2950,1523,,,SF_5652
2024,March,17,3.9,2776,1553,,,SF_4796
2024,March,17,4.3,886,7474,,,SF_5086
2024,March,17,4.3,2840,3864,,,SF_2479
2024,March,17,4.5,1247,7461,,,SF_4366
2024,March,17,4.6,2288,8440,,,SF_1382
2024,March,17,4.7,106,3032,,,SF_4505
2024,March,17,4.9,2289,4141,,,SF_2001
2024,March,18,1,358,178,,,SF_4243
2024,March,18,1.2,3204,8727,,,SF_4533
2024,March,18,1.2,3770,3140,,,SF_5444
2024,March,18,1.3,836,4294,,,SF_4462
2024,March,18,1.8,2310,6583,,,SF_339
2024,March,18,2.1,2656,8234,,,SF_3137
2024,March,18,2.7,1438,8541,,,SF_4745
2024,March,18,2.7,2555,9869,,,SF_2078
2024,March,18,3.3,676,7204,,,SF_5455
2024,March,18,3.3,3529,6622,,,SF_826
2024,March,18,3.6,848,2912,,,SF_439
2024,March,18,3.7,3800,8908,,,SF_784
2024,March,18,3.8,1785,4633,,,SF_5266
2024,March,18,3.9,2227,7197,,,SF_4297
2024,March,18,4.3,1959,743,,,SF_5600
2024,March,18,4.3,2293,2089,,,SF_3244
2024,March,18,4.4,3179,7348,,,SF_4339
2024,March,18,4.6,1362,7929,,,SF_1133
2024,March,18,4.7,2262,5298,,,SF_3847
2024,March,18,4.8,1553,3299,,,SF_5745
2024,March,18,4.8,3045,793,,,SF_4703
2024,March,18,4.9,3119,4501,,,SF_5607
2024,March,19,1.2,3173,2127,,,SF_2625
2024,March,19,1.4,3707,6441,,,SF_3431
2024,March,19,1.4,3932,456,,,SF_3489
2024,March,19,1.5,2925,2748,,,SF_2041
2024,March,19,1.8,848,9210,,,SF_5903
2024,March,19,1.8,1183,1911,,,SF_5183
2024,March,19,1.8,1588,932,,,SF_90
2024,March,19,2.2,3915,5877,,,SF_3507
2024,March,19,2.3,248,9750,,,SF_4757
2024,March,19,2.3,2264,1460,,,SF_2320
2024,March,19,2.3,3320,7600,,,SF_4549
2024,March,19,2.5,2257,7720,,,SF_4708
2024,March,19,2.6,3289,7918,,,SF_5651
2024,March,19,2.7,2000,3198,,,SF_3616
2024,March,19,2.7,2009,8029,,,SF_315
2024,March,19,2.9,1077,802,,,SF_3908
2024,March,19,2.9,3144,3706,,,SF_4426
2024,March,19,3,1014,856,,,SF_4840
2024,March,19,3.2,1780,8983,,,SF_3168
2024,March,19,3.2,2788,6244,,,SF_1413
2024,March,19,3.4,1495,5154,,,SF_2564
2024,March,19,3.4,3403,3655,,,SF_3807
2024,March,19,3.5,1982,9848,,,SF_3712
2024,March,19,3.7,716,3834,,,SF_2225
2024,March,19,3.7,2964,4640,,,SF_5789
2024,March,19,4.2,553,5902,,,SF_1268
2024,March,19,4.4,451,1471,,,SF_4055
2024,March,19,4.7,2220,8523,,,SF_3246
2024,March,19,4.8,445,9554,,,SF_1567
2024,March,19,4.8,892,4728,,,SF_3928
2024,March,19,4.8,1912,5978,,,SF_5923
2024,March,19,4.9,1029,2298,,,SF_2326
2024,March,19,4.9,1246,329,,,SF_3804
2024,March,19,4.9,3559,4360,,,SF_3803
2024,March,19,5,873,7105,,,SF_565
2024,March,20,1.1,933,3917,,,SF_1350
2024,March,20,1.1,2782,9743,,,SF_936
2024,March,20,1.2,36,3203,,,SF_5770
2024,March,20,1.2,1551,1552,,,SF_5623
2024,March,20,1.3,1953,6894,,,SF_4057
2024,March,20,1.4,1905,614,,,SF_3995
2024,March,20,1.8,2509,1093,,,SF_558
2024,March,20,1.9,1104,4089,,,SF_5020
2024,March,20,2.1,2459,5871,,,SF_5558
2024,March,20,2.6,410,1227,,,SF_1811
2024,March,20,2.6,2201,7970,,,SF_5596
2024,March,20,2.6,3098,6739,,,SF_5335
2024,March,20,2.7,1986,8719,,,SF_5191
2024,March,20,2.8,462,9469,,,SF_2165
2024,March,20,2.8,1655,8903,,,SF_3135
2024,March,20,2.9,3340,2447,,,SF_1488
2024,March,20,3.1,3207,4288,,,SF_5689
2024,March,20,3.3,170,7991,,,SF_611
2024,March,20,3.3,1256,1313,,,SF_4822
2024,March,20,3.4,968,224,,,SF_765
2024,March,20,3.5,3331,2297,,,SF_1739
2024,March,20,3.6,1621,6230,,,SF_3517
2024,March,20,3.7,321,9468,,,SF_5537
2024,March,20,4.1,3068,5872,,,SF_2388
2024,March,20,4.1,3444,33,,,SF_3607
2024,March,20,4.5,3661,9670,,,SF_1603
2024,March,20,4.9,3423,1837,,,SF_3683
2024,March,21,1.2,543,6855,,,SF_2022
2024,March,21,1.2,889,7756,,,SF_2500
2024,March,21,1.2,3439,7296,,,SF_5460
2024,March,21,1.5,3389,6198,,,SF_371
2024,March,21,1.6,1714,8444,,,SF_3822
2024,March,21,1.6,1896,1004,,,SF_1433
2024,March,21,1.6,2838,4781,,,SF_248
2024,March,21,1.7,554,3661,,,SF_4690
2024,March,21,1.7,3268,3202,,,SF_2673
2024,March,21,1.8,619,545,,,SF_1112
2024,March,21,1.9,195,3727,,,SF_5247
2024,March,21,1.9,1591,1299,,,SF_3004
2024,March,21,2,3745,1724,,,SF_4716
2024,March,21,2.4,2482,1992,,,SF_1579
2024,March,21,2.6,1947,7167,,,SF_1115
2024,March,21,2.7,1587,2194,,,SF_3237
2024,March,21,2.9,1385,8328,,,SF_3400
2024,March,21,3.1,1621,4267,,,SF_5454
2024,March,21,3.2,164,343,,,SF_3067
2024,March,21,3.2,894,4653,,,SF_2242
2024,March,21,3.2,1181,8160,,,SF_5256
2024,March,21,3.2,2447,1181,,,SF_888
2024,March,21,3.2,2834,8660,,,SF_4060
2024,March,21,3.3,2307,1277,,,SF_4522
2024,March,21,3.5,2137,8118,,,SF_287
2024,March,21,3.9,1769,1246,,,SF_2487
2024,March,21,4.1,3892,1573,,,SF_5942
